22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,109,17,8,3,2,19,162,155,126,134,7,80,94,76,14,121,93,97,130,82,107,84,103,9,101,106,157,55,158,54,63,114,44,152,66,71,34,33,35,119,87,50,52,128,40,91,16,92,156,53,60,4,89,68,67,96,86,141,10,153,21,49,5,104,136,28,41,110,165,77,120,147
