22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,140,131,51,141,121,75,36,120,97,128,153,67,154,34,108,106,111,68,37,18,72,57,88,103,148,100,49,58,78,23,87,95,30,130,15,13,43,21,4,44,53,77,20,6,82,7,149,102,11,9,134,157,119,24,38,104,32,54,8,81,122,159,50,59,1,115,5,63,160,46,165,84,79,145
