22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,24,14,71,28,72,1,2,13,11,145,122,147,17,5,38,52,119,76,101,50,42,115,92,37,4,20,95,155,84,53,36,126,58,160,127,64,19,109,41,163,57
