22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,26,79,133,94,136,68,12,142,93,114,61,2,153,90,155,123,117,87,47,1,165,111,43,58,147,55,4,157,39,17
