32.0,69.0,1.0,25.82
35.0,69.0,-1.0,25.82
32.0,70.0,1.0,10.125
37.0,70.0,-1.0,10.125
33.0,71.0,1.0,154.89
36.0,71.0,-1.0,154.89
33.0,72.0,1.0,32.804
255.0,72.0,-1.0,32.804
34.0,73.0,1.0,6.3135
42.0,73.0,-1.0,6.3135
35.0,74.0,1.0,34.483
36.0,74.0,-1.0,34.483
35.0,75.0,1.0,4.6922
43.0,75.0,-1.0,4.6922
35.0,76.0,1.0,10.02
44.0,76.0,-1.0,10.02
36.0,77.0,1.0,70.0
40.0,77.0,-1.0,70.0
37.0,78.0,1.0,12.287
38.0,78.0,-1.0,12.287
37.0,79.0,1.0,3.3733
42.0,79.0,-1.0,3.3733
37.0,80.0,1.0,23.077
46.0,80.0,-1.0,23.077
38.0,81.0,1.0,49.603
39.0,81.0,-1.0,49.603
38.0,82.0,1.0,10.79
41.0,82.0,-1.0,10.79
38.0,83.0,1.0,10.714
47.0,83.0,-1.0,10.714
38.0,84.0,1.0,5.8389
256.0,84.0,-1.0,5.8389
39.0,85.0,1.0,47.619
40.0,85.0,-1.0,47.619
39.0,86.0,1.0,23.699
52.0,86.0,-1.0,23.699
39.0,87.0,1.0,18.018
62.0,87.0,-1.0,18.018
40.0,88.0,1.0,23.477
68.0,88.0,-1.0,23.477
41.0,89.0,1.0,6.1107
61.0,89.0,-1.0,6.1107
41.0,90.0,1.0,7.4811
92.0,90.0,-1.0,7.4811
42.0,91.0,1.0,13.873
87.0,91.0,-1.0,13.873
43.0,92.0,1.0,9.5948
44.0,92.0,-1.0,9.5948
43.0,93.0,1.0,80.645
257.0,93.0,-1.0,80.645
44.0,94.0,1.0,8.2264
45.0,94.0,-1.0,8.2264
45.0,95.0,1.0,11.222
48.0,95.0,-1.0,11.222
46.0,96.0,1.0,12.261
47.0,96.0,-1.0,12.261
47.0,97.0,1.0,8.7037
48.0,97.0,-1.0,8.7037
48.0,98.0,1.0,5.1546
49.0,98.0,-1.0,5.1546
48.0,99.0,1.0,5.4142
258.0,99.0,-1.0,5.4142
49.0,100.0,1.0,9.3941
50.0,100.0,-1.0,9.3941
49.0,101.0,1.0,1.7121
55.0,101.0,-1.0,1.7121
49.0,102.0,1.0,19.686
259.0,102.0,-1.0,19.686
50.0,103.0,1.0,34.346
51.0,103.0,-1.0,34.346
51.0,104.0,1.0,75.145
53.0,104.0,-1.0,75.145
52.0,105.0,1.0,15.095
54.0,105.0,-1.0,15.095
53.0,106.0,1.0,17.384
54.0,106.0,-1.0,17.384
53.0,107.0,1.0,42.017
260.0,107.0,-1.0,42.017
54.0,108.0,1.0,9.3077
56.0,108.0,-1.0,9.3077
54.0,109.0,1.0,140.0
123.0,109.0,-1.0,140.0
54.0,110.0,1.0,32.751
261.0,110.0,-1.0,32.751
55.0,111.0,1.0,25.876
56.0,111.0,-1.0,25.876
55.0,112.0,1.0,5.6791
236.0,112.0,-1.0,5.6791
57.0,113.0,1.0,5.7615
66.0,113.0,-1.0,5.7615
57.0,114.0,1.0,9.9069
180.0,114.0,-1.0,9.9069
57.0,115.0,1.0,4.1117
190.0,115.0,-1.0,4.1117
58.0,116.0,1.0,9.0711
59.0,116.0,-1.0,9.0711
58.0,117.0,1.0,7.8963
237.0,117.0,-1.0,7.8963
59.0,118.0,1.0,7.0976
60.0,118.0,-1.0,7.0976
59.0,119.0,1.0,9.0353
61.0,119.0,-1.0,9.0353
59.0,120.0,1.0,15.161
262.0,120.0,-1.0,15.161
60.0,121.0,1.0,11.022
64.0,121.0,-1.0,11.022
60.0,122.0,1.0,5.0918
238.0,122.0,-1.0,5.0918
61.0,123.0,1.0,40.984
62.0,123.0,-1.0,40.984
61.0,124.0,1.0,15.447
63.0,124.0,-1.0,15.447
61.0,125.0,1.0,17.173
66.0,125.0,-1.0,17.173
62.0,126.0,1.0,36.242
73.0,126.0,-1.0,36.242
62.0,127.0,1.0,4.8694
240.0,127.0,-1.0,4.8694
63.0,128.0,1.0,20.428
64.0,128.0,-1.0,20.428
64.0,129.0,1.0,162.16
65.0,129.0,-1.0,162.16
64.0,130.0,1.0,13.736
67.0,130.0,-1.0,13.736
64.0,131.0,1.0,3.364
239.0,131.0,-1.0,3.364
64.0,132.0,1.0,4.1416
241.0,132.0,-1.0,4.1416
65.0,133.0,1.0,42.308
66.0,133.0,-1.0,42.308
65.0,134.0,1.0,27.778
69.0,134.0,-1.0,27.778
66.0,135.0,1.0,2.4929
190.0,135.0,-1.0,2.4929
67.0,136.0,1.0,8.9667
190.0,136.0,-1.0,8.9667
68.0,137.0,1.0,50.0
73.0,137.0,-1.0,50.0
68.0,138.0,1.0,29.966
173.0,138.0,-1.0,29.966
68.0,139.0,1.0,29.966
174.0,139.0,-1.0,29.966
70.0,140.0,1.0,15.385
71.0,140.0,-1.0,15.385
70.0,141.0,1.0,20.833
81.0,141.0,-1.0,20.833
71.0,142.0,1.0,10.577
72.0,142.0,-1.0,10.577
71.0,143.0,1.0,20.833
83.0,143.0,-1.0,20.833
71.0,144.0,1.0,20.513
234.0,144.0,-1.0,20.513
72.0,145.0,1.0,21.418
78.0,145.0,-1.0,21.418
74.0,146.0,1.0,7.2694
76.0,146.0,-1.0,7.2694
75.0,147.0,1.0,5.5591
77.0,147.0,-1.0,5.5591
76.0,148.0,1.0,3.4185
78.0,148.0,-1.0,3.4185
76.0,149.0,1.0,12.007
79.0,149.0,-1.0,12.007
77.0,150.0,1.0,6.8256
84.0,150.0,-1.0,6.8256
77.0,151.0,1.0,10.511
86.0,151.0,-1.0,10.511
78.0,152.0,1.0,1.6448
79.0,152.0,-1.0,1.6448
79.0,153.0,1.0,16.095
82.0,153.0,-1.0,16.095
79.0,154.0,1.0,9.2854
83.0,154.0,-1.0,9.2854
79.0,155.0,1.0,7.098
84.0,155.0,-1.0,7.098
80.0,156.0,1.0,13.699
82.0,156.0,-1.0,13.699
80.0,157.0,1.0,7.6597
83.0,157.0,-1.0,7.6597
81.0,158.0,1.0,6.4182
87.0,158.0,-1.0,6.4182
81.0,159.0,1.0,200.0
88.0,159.0,-1.0,200.0
81.0,160.0,1.0,2.7799
89.0,160.0,-1.0,2.7799
81.0,161.0,1.0,5.3088
90.0,161.0,-1.0,5.3088
82.0,162.0,1.0,22.353
83.0,162.0,-1.0,22.353
83.0,163.0,1.0,10.765
85.0,163.0,-1.0,10.765
84.0,164.0,1.0,14.744
86.0,164.0,-1.0,14.744
85.0,165.0,1.0,5.7329
88.0,165.0,-1.0,5.7329
85.0,166.0,1.0,7.1627
233.0,166.0,-1.0,7.1627
86.0,167.0,1.0,11.156
87.0,167.0,-1.0,11.156
86.0,168.0,1.0,2.1663
90.0,168.0,-1.0,2.1663
88.0,169.0,1.0,4.2675
235.0,169.0,-1.0,4.2675
89.0,170.0,1.0,4.7477
90.0,170.0,-1.0,4.7477
89.0,171.0,1.0,3.2206
92.0,171.0,-1.0,3.2206
89.0,172.0,1.0,2.3628
93.0,172.0,-1.0,2.3628
90.0,173.0,1.0,2.2031
91.0,173.0,-1.0,2.2031
91.0,174.0,1.0,20.458
93.0,174.0,-1.0,20.458
93.0,175.0,1.0,6.9404
186.0,175.0,-1.0,6.9404
94.0,176.0,1.0,34.014
100.0,176.0,-1.0,34.014
94.0,177.0,1.0,48.659
101.0,177.0,-1.0,48.659
95.0,178.0,1.0,9.5294
99.0,178.0,-1.0,9.5294
95.0,179.0,1.0,52.237
103.0,179.0,-1.0,52.237
96.0,180.0,1.0,553.85
97.0,180.0,-1.0,553.85
96.0,181.0,1.0,59.49
138.0,181.0,-1.0,59.49
97.0,182.0,1.0,36.9
98.0,182.0,-1.0,36.9
97.0,183.0,1.0,3.4303
100.0,183.0,-1.0,3.4303
97.0,184.0,1.0,1.6226
245.0,184.0,-1.0,1.6226
98.0,185.0,1.0,29.499
99.0,185.0,-1.0,29.499
98.0,186.0,1.0,17.182
100.0,186.0,-1.0,17.182
98.0,187.0,1.0,42.45
243.0,187.0,-1.0,42.45
99.0,188.0,1.0,46.831
244.0,188.0,-1.0,46.831
101.0,189.0,1.0,3.8131
102.0,189.0,-1.0,3.8131
101.0,190.0,1.0,2.5492
104.0,190.0,-1.0,2.5492
101.0,191.0,1.0,51.248
136.0,191.0,-1.0,51.248
102.0,192.0,1.0,8.3581
103.0,192.0,-1.0,8.3581
102.0,193.0,1.0,6.3523
104.0,193.0,-1.0,6.3523
103.0,194.0,1.0,25.876
139.0,194.0,-1.0,25.876
104.0,195.0,1.0,50.714
105.0,195.0,-1.0,50.714
105.0,196.0,1.0,24.178
106.0,196.0,-1.0,24.178
105.0,197.0,1.0,8.9449
108.0,197.0,-1.0,8.9449
105.0,198.0,1.0,5.8438
111.0,198.0,-1.0,5.8438
105.0,199.0,1.0,19.802
136.0,199.0,-1.0,19.802
105.0,200.0,1.0,18.214
137.0,200.0,-1.0,18.214
105.0,201.0,1.0,8.4708
148.0,201.0,-1.0,8.4708
106.0,202.0,1.0,17.152
107.0,202.0,-1.0,17.152
106.0,203.0,1.0,29.142
113.0,203.0,-1.0,29.142
106.0,204.0,1.0,17.152
147.0,204.0,-1.0,17.152
107.0,205.0,1.0,12.806
109.0,205.0,-1.0,12.806
107.0,206.0,1.0,50.89
112.0,206.0,-1.0,50.89
108.0,207.0,1.0,13.163
109.0,207.0,-1.0,13.163
108.0,208.0,1.0,53.087
112.0,208.0,-1.0,53.087
109.0,209.0,1.0,52.799
110.0,209.0,-1.0,52.799
109.0,210.0,1.0,60.401
111.0,210.0,-1.0,60.401
109.0,211.0,1.0,67.885
129.0,211.0,-1.0,67.885
109.0,212.0,1.0,59.969
130.0,212.0,-1.0,59.969
109.0,213.0,1.0,12.486
146.0,213.0,-1.0,12.486
109.0,214.0,1.0,12.63
147.0,214.0,-1.0,12.63
109.0,215.0,1.0,51.813
263.0,215.0,-1.0,51.813
111.0,216.0,1.0,23.676
149.0,216.0,-1.0,23.676
112.0,217.0,1.0,83.703
116.0,217.0,-1.0,83.703
112.0,218.0,1.0,50.89
147.0,218.0,-1.0,50.89
112.0,219.0,1.0,53.087
148.0,219.0,-1.0,53.087
112.0,220.0,1.0,98.971
150.0,220.0,-1.0,98.971
113.0,221.0,1.0,33.41
114.0,221.0,-1.0,33.41
113.0,222.0,1.0,25.975
163.0,222.0,-1.0,25.975
114.0,223.0,1.0,15.716
115.0,223.0,-1.0,15.716
115.0,224.0,1.0,11.019
116.0,224.0,-1.0,11.019
115.0,225.0,1.0,25.123
131.0,225.0,-1.0,25.123
116.0,226.0,1.0,86.226
119.0,226.0,-1.0,86.226
116.0,227.0,1.0,26.543
142.0,227.0,-1.0,26.543
116.0,228.0,1.0,287.89
160.0,228.0,-1.0,287.89
116.0,229.0,1.0,66.083
165.0,229.0,-1.0,66.083
116.0,230.0,1.0,287.89
167.0,230.0,-1.0,287.89
117.0,231.0,1.0,49.486
160.0,231.0,-1.0,49.486
117.0,232.0,1.0,49.486
167.0,232.0,-1.0,49.486
118.0,233.0,1.0,4.1867
151.0,233.0,-1.0,4.1867
118.0,234.0,1.0,72.663
161.0,234.0,-1.0,72.663
118.0,235.0,1.0,59.88
264.0,235.0,-1.0,59.88
119.0,236.0,1.0,11.72
120.0,236.0,-1.0,11.72
119.0,237.0,1.0,8.6775
121.0,237.0,-1.0,8.6775
119.0,238.0,1.0,2.912
124.0,238.0,-1.0,2.912
119.0,239.0,1.0,3.2341
125.0,239.0,-1.0,3.2341
119.0,240.0,1.0,2.8086
126.0,240.0,-1.0,2.8086
119.0,241.0,1.0,110.01
161.0,241.0,-1.0,110.01
120.0,242.0,1.0,4.3396
125.0,242.0,-1.0,4.3396
120.0,243.0,1.0,16.982
153.0,243.0,-1.0,16.982
121.0,244.0,1.0,17.352
122.0,244.0,-1.0,17.352
121.0,245.0,1.0,20.034
154.0,245.0,-1.0,20.034
122.0,246.0,1.0,11.599
123.0,246.0,-1.0,11.599
122.0,247.0,1.0,12.816
124.0,247.0,-1.0,12.816
122.0,248.0,1.0,28.145
127.0,248.0,-1.0,28.145
122.0,249.0,1.0,10.79
128.0,249.0,-1.0,10.79
124.0,250.0,1.0,16.659
125.0,250.0,-1.0,16.659
124.0,251.0,1.0,6.4832
128.0,251.0,-1.0,6.4832
124.0,252.0,1.0,54.904
159.0,252.0,-1.0,54.904
125.0,253.0,1.0,19.434
126.0,253.0,-1.0,19.434
127.0,254.0,1.0,5.8643
157.0,254.0,-1.0,5.8643
127.0,255.0,1.0,2.2734
158.0,255.0,-1.0,2.2734
130.0,256.0,1.0,24.28
149.0,256.0,-1.0,24.28
131.0,257.0,1.0,10.239
132.0,257.0,-1.0,10.239
132.0,258.0,1.0,33.5
140.0,258.0,-1.0,33.5
132.0,259.0,1.0,14.559
162.0,259.0,-1.0,14.559
133.0,260.0,1.0,2.424
135.0,260.0,-1.0,2.424
133.0,261.0,1.0,3.0622
162.0,261.0,-1.0,3.0622
134.0,262.0,1.0,37.166
135.0,262.0,-1.0,37.166
134.0,263.0,1.0,16.969
140.0,263.0,-1.0,16.969
134.0,264.0,1.0,45.214
143.0,264.0,-1.0,45.214
136.0,265.0,1.0,101.37
138.0,265.0,-1.0,101.37
137.0,266.0,1.0,34.728
138.0,266.0,-1.0,34.728
137.0,267.0,1.0,21.847
139.0,267.0,-1.0,21.847
141.0,268.0,1.0,30.509
143.0,268.0,-1.0,30.509
141.0,269.0,1.0,40.597
144.0,269.0,-1.0,40.597
142.0,270.0,1.0,19.314
143.0,270.0,-1.0,19.314
144.0,271.0,1.0,81.279
145.0,271.0,-1.0,81.279
145.0,272.0,1.0,64.935
265.0,272.0,-1.0,64.935
146.0,273.0,1.0,55.611
148.0,273.0,-1.0,55.611
151.0,274.0,1.0,2.0262
152.0,274.0,-1.0,2.0262
151.0,275.0,1.0,4.2537
153.0,275.0,-1.0,4.2537
152.0,276.0,1.0,2.8357
153.0,276.0,-1.0,2.8357
152.0,277.0,1.0,3.078
154.0,277.0,-1.0,3.078
152.0,278.0,1.0,1.7661
155.0,278.0,-1.0,1.7661
154.0,279.0,1.0,2.5965
155.0,279.0,-1.0,2.5965
154.0,280.0,1.0,3.0453
158.0,280.0,-1.0,3.0453
155.0,281.0,1.0,11.05
156.0,281.0,-1.0,11.05
156.0,282.0,1.0,11.047
157.0,282.0,-1.0,11.047
157.0,283.0,1.0,5.0284
158.0,283.0,-1.0,5.0284
157.0,284.0,1.0,33.022
159.0,284.0,-1.0,33.022
160.0,285.0,1.0,120.2
166.0,285.0,-1.0,120.2
163.0,286.0,1.0,40.396
164.0,286.0,-1.0,40.396
165.0,287.0,1.0,115.51
167.0,287.0,-1.0,115.51
166.0,288.0,1.0,115.51
167.0,288.0,-1.0,115.51
168.0,289.0,1.0,9.3929
187.0,289.0,-1.0,9.3929
168.0,290.0,1.0,10.033
188.0,290.0,-1.0,10.033
168.0,291.0,1.0,3.8527
189.0,291.0,-1.0,3.8527
169.0,292.0,1.0,15.974
208.0,292.0,-1.0,15.974
169.0,293.0,1.0,440.0
210.0,293.0,-1.0,440.0
169.0,294.0,1.0,36.364
219.0,294.0,-1.0,36.364
170.0,295.0,1.0,20.752
171.0,295.0,-1.0,20.752
170.0,296.0,1.0,16.389
204.0,296.0,-1.0,16.389
171.0,297.0,1.0,105.88
204.0,297.0,-1.0,105.88
172.0,298.0,1.0,4.0965
175.0,298.0,-1.0,4.0965
172.0,299.0,1.0,10.511
184.0,299.0,-1.0,10.511
172.0,300.0,1.0,6.8898
187.0,300.0,-1.0,6.8898
173.0,301.0,1.0,34.559
198.0,301.0,-1.0,34.559
173.0,302.0,1.0,28.041
242.0,302.0,-1.0,28.041
174.0,303.0,1.0,27.725
191.0,303.0,-1.0,27.725
174.0,304.0,1.0,34.559
198.0,304.0,-1.0,34.559
175.0,305.0,1.0,22.272
176.0,305.0,-1.0,22.272
175.0,306.0,1.0,10.856
189.0,306.0,-1.0,10.856
175.0,307.0,1.0,49.999
246.0,307.0,-1.0,49.999
176.0,308.0,1.0,16.216
177.0,308.0,-1.0,16.216
176.0,309.0,1.0,21.918
190.0,309.0,-1.0,21.918
177.0,310.0,1.0,1.179
181.0,310.0,-1.0,1.179
177.0,311.0,1.0,20.938
182.0,311.0,-1.0,20.938
177.0,312.0,1.0,4.5325
188.0,312.0,-1.0,4.5325
177.0,313.0,1.0,12.742
189.0,313.0,-1.0,12.742
177.0,314.0,1.0,8.3608
190.0,314.0,-1.0,8.3608
178.0,315.0,1.0,5.6248
179.0,315.0,-1.0,5.6248
178.0,316.0,1.0,8.4972
189.0,316.0,-1.0,8.4972
179.0,317.0,1.0,5.5786
189.0,317.0,-1.0,5.5786
179.0,318.0,1.0,4.5455
227.0,318.0,-1.0,4.5455
180.0,319.0,1.0,3.745
183.0,319.0,-1.0,3.745
181.0,320.0,1.0,7.7351
190.0,320.0,-1.0,7.7351
182.0,321.0,1.0,16.476
190.0,321.0,-1.0,16.476
183.0,322.0,1.0,10.089
184.0,322.0,-1.0,10.089
183.0,323.0,1.0,4.6241
246.0,323.0,-1.0,4.6241
184.0,324.0,1.0,1.5373
185.0,324.0,-1.0,1.5373
185.0,325.0,1.0,6.6533
186.0,325.0,-1.0,6.6533
185.0,326.0,1.0,1.7927
187.0,326.0,-1.0,1.7927
190.0,327.0,1.0,77.293
191.0,327.0,-1.0,77.293
191.0,328.0,1.0,12.456
194.0,328.0,-1.0,12.456
192.0,329.0,1.0,26.202
193.0,329.0,-1.0,26.202
193.0,330.0,1.0,53.601
194.0,330.0,-1.0,53.601
193.0,331.0,1.0,90.84
221.0,331.0,-1.0,90.84
194.0,332.0,1.0,38.89
195.0,332.0,-1.0,38.89
195.0,333.0,1.0,19.991
196.0,333.0,-1.0,19.991
196.0,334.0,1.0,21.93
197.0,334.0,-1.0,21.93
196.0,335.0,1.0,56.452
198.0,335.0,-1.0,56.452
196.0,336.0,1.0,25.199
199.0,336.0,-1.0,25.199
197.0,337.0,1.0,29.099
198.0,337.0,-1.0,29.099
197.0,338.0,1.0,20.541
199.0,338.0,-1.0,20.541
198.0,339.0,1.0,540.54
216.0,339.0,-1.0,540.54
199.0,340.0,1.0,33.859
200.0,340.0,-1.0,33.859
199.0,341.0,1.0,193.93
217.0,341.0,-1.0,193.93
200.0,342.0,1.0,730.34
202.0,342.0,-1.0,730.34
201.0,343.0,1.0,19.441
216.0,343.0,-1.0,19.441
202.0,344.0,1.0,51.089
203.0,344.0,-1.0,51.089
203.0,345.0,1.0,15.253
204.0,345.0,-1.0,15.253
203.0,346.0,1.0,117.02
205.0,346.0,-1.0,117.02
205.0,347.0,1.0,47.144
210.0,347.0,-1.0,47.144
206.0,348.0,1.0,21.179
210.0,348.0,-1.0,21.179
207.0,349.0,1.0,109.71
208.0,349.0,-1.0,109.71
207.0,350.0,1.0,10.896
210.0,350.0,-1.0,10.896
207.0,351.0,1.0,34.652
213.0,351.0,-1.0,34.652
208.0,352.0,1.0,29.503
209.0,352.0,-1.0,29.503
210.0,353.0,1.0,144.81
211.0,353.0,-1.0,144.81
210.0,354.0,1.0,1621.6
216.0,354.0,-1.0,1621.6
211.0,355.0,1.0,20.593
212.0,355.0,-1.0,20.593
213.0,356.0,1.0,38.608
214.0,356.0,-1.0,38.608
213.0,357.0,1.0,58.354
215.0,357.0,-1.0,58.354
213.0,358.0,1.0,36.747
216.0,358.0,-1.0,36.747
214.0,359.0,1.0,1500.0
217.0,359.0,-1.0,1500.0
216.0,360.0,1.0,64.867
220.0,360.0,-1.0,64.867
217.0,361.0,1.0,61.215
218.0,361.0,-1.0,61.215
219.0,362.0,1.0,231.43
230.0,362.0,-1.0,231.43
221.0,363.0,1.0,11.643
224.0,363.0,-1.0,11.643
221.0,364.0,1.0,13.507
226.0,364.0,-1.0,13.507
222.0,365.0,1.0,24.973
223.0,365.0,-1.0,24.973
222.0,366.0,1.0,5.3679
224.0,366.0,-1.0,5.3679
223.0,367.0,1.0,16.129
225.0,367.0,-1.0,16.129
224.0,368.0,1.0,13.06
225.0,368.0,-1.0,13.06
224.0,369.0,1.0,4.5868
226.0,369.0,-1.0,4.5868
225.0,370.0,1.0,7.4577
226.0,370.0,-1.0,7.4577
226.0,371.0,1.0,7.3219
227.0,371.0,-1.0,7.3219
227.0,372.0,1.0,8.8754
228.0,372.0,-1.0,8.8754
228.0,373.0,1.0,4.8512
229.0,373.0,-1.0,4.8512
266.0,374.0,1.0,272.93
270.0,374.0,-1.0,272.93
266.0,375.0,1.0,2.3605
271.0,375.0,-1.0,2.3605
266.0,376.0,1.0,1.5681
273.0,376.0,-1.0,1.5681
267.0,377.0,1.0,4.4815
273.0,377.0,-1.0,4.4815
267.0,378.0,1.0,8.9845
274.0,378.0,-1.0,8.9845
267.0,379.0,1.0,0.30301
277.0,379.0,-1.0,0.30301
268.0,380.0,1.0,3.8582
271.0,380.0,-1.0,3.8582
268.0,381.0,1.0,3.8568
272.0,381.0,-1.0,3.8568
268.0,382.0,1.0,0.20884
280.0,382.0,-1.0,0.20884
268.0,383.0,1.0,0.19976
281.0,383.0,-1.0,0.19976
268.0,384.0,1.0,0.20305
282.0,384.0,-1.0,0.20305
268.0,385.0,1.0,0.71258
283.0,385.0,-1.0,0.71258
268.0,386.0,1.0,0.28224
284.0,386.0,-1.0,0.28224
268.0,387.0,1.0,0.59272
285.0,387.0,-1.0,0.59272
268.0,388.0,1.0,0.3804
286.0,388.0,-1.0,0.3804
268.0,389.0,1.0,0.32977
287.0,389.0,-1.0,0.32977
268.0,390.0,1.0,6.7016
291.0,390.0,-1.0,6.7016
269.0,391.0,1.0,0.39831
288.0,391.0,-1.0,0.39831
269.0,392.0,1.0,0.1767
289.0,392.0,-1.0,0.1767
269.0,393.0,1.0,0.58348
290.0,393.0,-1.0,0.58348
269.0,394.0,1.0,12.55
291.0,394.0,-1.0,12.55
270.0,395.0,1.0,2.5519
292.0,395.0,-1.0,2.5519
270.0,396.0,1.0,2.8356
293.0,396.0,-1.0,2.8356
270.0,397.0,1.0,2.5144
294.0,397.0,-1.0,2.5144
270.0,398.0,1.0,6.3047
295.0,398.0,-1.0,6.3047
270.0,399.0,1.0,1.1979
296.0,399.0,-1.0,1.1979
271.0,400.0,1.0,3.8583
272.0,400.0,-1.0,3.8583
272.0,401.0,1.0,0.32977
297.0,401.0,-1.0,0.32977
272.0,402.0,1.0,0.47549
298.0,402.0,-1.0,0.47549
273.0,403.0,1.0,0.95569
299.0,403.0,-1.0,0.95569
274.0,404.0,1.0,0.34661
275.0,404.0,-1.0,0.34661
274.0,405.0,1.0,0.44673
276.0,405.0,-1.0,0.44673
276.0,406.0,1.0,0.2465
278.0,406.0,-1.0,0.2465
276.0,407.0,1.0,0.26892
279.0,407.0,-1.0,0.26892
294.0,408.0,1.0,1.3914
300.0,408.0,-1.0,1.3914
