Authors	records	% of 75713
ONUCHIN AP	363	0.479
PIEMONTESE L	363	0.479
TOLLEFSON K	363	0.479
BLINOV VE	362	0.478
CREMALDI L	362	0.478
DRUZHININ VP	362	0.478
KERTH LT	362	0.478
KIM P	362	0.478
MATTISON TS	362	0.478
SKOVPEN YI	362	0.478
CARTARO C	361	0.477
CHENG CH	361	0.477
FLOOD KT	361	0.477
GABATHULER E	361	0.477
KOLOMENSKY YG	361	0.477
LUITZ S	361	0.477
MARTINEZ-VIDAL F	361	0.477
MCKENNA JA	361	0.477
MULLER DR	361	0.477
PAYNE DJ	361	0.477
SCHWITTERS RF	361	0.477
SPANIER SM	361	0.477
TARAS P	361	0.477
VERDERI M	361	0.477
WATSON AT	361	0.477
DAVIS CL	360	0.475
IVANOV A	360	0.475
LIPELES E	360	0.475
LUTZ AM	360	0.475
PERUZZI IM	360	0.475
BROMBERG C	359	0.474
FERRONI F	359	0.474
FORTI F	359	0.474
GAMBA D	359	0.474
GIORGI MA	359	0.474
KIM DH	359	0.474
LANCERI L	359	0.474
PIREDDA G	359	0.474
RIZZO G	359	0.474
SCHUBERT KR	359	0.474
BATIGNANI G	358	0.473
BETTARINI S	358	0.473
FERRAROTTO F	357	0.472
HOU S	357	0.472
SINERVO P	357	0.472
XIE Y	357	0.472
APOLLINARI G	356	0.470
GROSDIDIER G	356	0.470
JONES M	355	0.469
YU I	355	0.469
BURKETT K	354	0.468
CARLSMITH D	354	0.468
FRY JR	354	0.468
HAST C	354	0.468
KROEGER R	354	0.468
LACKER HM	354	0.468
HOU WS	353	0.466
CONWAY J	352	0.465
LI H	352	0.465
LYNCH G	352	0.465
PAULINI M	352	0.465
RITCHIE JL	352	0.465
VITALE L	352	0.465
DUBOIS-FELSMANN GP	351	0.464
PETERS K	351	0.464
WANG SM	351	0.464
ROLLI S	350	0.462
SOLODOV EP	350	0.462
TOKI WH	350	0.462
IGONKINA O	349	0.461
PAOLONI E	349	0.461
SKUBIC P	349	0.461
ANGELINI C	348	0.460
COLEMAN JP	348	0.460
CONTRI R	348	0.460
ERNST JA	348	0.460
LATHAM TE	348	0.460
DE BARBARO P	347	0.458
DEMORTIER L	347	0.458
OYANGUREN A	347	0.458
GOULIANOS K	346	0.457
MALIK S	346	0.457
RYD A	346	0.457
ARNAUD N	345	0.456
DE NARDO G	345	0.456
LERUSTE P	345	0.456
PERL M	345	0.456
SALNIKOV AA	345	0.456
BEHERA PK	343	0.453
KOZANECKI W	343	0.453
OLAIYA EO	342	0.452
PARK W	341	0.450
BRAU J	340	0.449
CAMPANELLI M	340	0.449
DONATI S	340	0.449
GASPERO M	340	0.449
WRIGHT DH	340	0.449
CENCI R	339	0.448
DAUNCEY PD	339	0.448
GORELOV I	339	0.448
KELSEY MH	339	0.448
LE DIBERDER F	338	0.446
LEONE S	338	0.446
CHOI Y	337	0.445
POLING R	337	0.445
ZHANG Y	337	0.445
CHERTOK M	335	0.442
CHO K	335	0.442
D'ONOFRIO M	335	0.442
TOSI S	335	0.442
YOUNG CC	335	0.442
MANCINELLI G	334	0.441
THORNDIKE EH	334	0.441
BEDESCHI F	333	0.440
KIRKBY D	333	0.440
MILLER DH	333	0.440
WHITESON D	333	0.440
LECOMPTE T	332	0.438
LEE SW	332	0.438
PUNZI G	332	0.438
BALDINI-FERROLI R	331	0.437
GAZ A	331	0.437
KIM MJ	331	0.437
KIM YK	331	0.437
BONDIOLI M	329	0.435
GIOKARIS N	329	0.435
LUCCHESI D	328	0.433
MEHTA A	328	0.433
ROSENBERG EI	328	0.433
SALEEM M	328	0.433
THOMSON E	327	0.432
AHMED S	326	0.431
LAASANEN AT	326	0.431
BARD DJ	325	0.429
HUTCHCROFT DE	325	0.429
BISELLO D	324	0.428
HABER C	324	0.428
YECHE C	324	0.428
MAESHIMA K	323	0.427
SOBIE RJ	323	0.427
DUJMIC D	322	0.425
GOMEZ G	322	0.425
LI L	322	0.425
MAZZONI MA	322	0.425
WANG J	322	0.425
HATAKEYAMA K	321	0.424
SACCO R	321	0.424
GIOI LL	320	0.423
LIU T	320	0.423
POIREAU V	320	0.423
SCODELLARO L	320	0.423
BLUMENFELD B	319	0.421
BONA M	319	0.421
FELTRESI E	319	0.421
LI X	319	0.421
LOGINOV A	319	0.421
NACHTMAN J	319	0.421
SCHROEDER T	319	0.421
BRIAND H	318	0.420
HAMON O	318	0.420
CERRITO L	317	0.419
CHIARELLI G	317	0.419
HERNDON M	317	0.419
YELTON J	317	0.419
GARFINKEL AF	316	0.417
PAUS C	316	0.417
RODRIGO T	316	0.417
LYS J	315	0.416
MARSISKE H	315	0.416
OLSEN SL	315	0.416
LI S	314	0.415
SCHALK T	314	0.415
WANG K	314	0.415
GIAGU S	313	0.413
LAMMEL S	313	0.413
RESCIGNO M	313	0.413
WAGNER P	313	0.413
CHEN A	312	0.412
ROSNER JL	312	0.412
BARINGER P	311	0.411
BHATTI A	311	0.411
KILMINSTER B	311	0.411
LISTA L	311	0.411
TELNOV AV	311	0.411
BEN-HAIM E	310	0.409
BUSETTO G	310	0.409
SEIYA Y	310	0.409
TOBACK D	310	0.409
ERBACHER R	309	0.408
BEAN A	308	0.407
MARTINEZ M	308	0.407
MONORCHIO D	308	0.407
SALVATORE F	308	0.407
KONDO K	307	0.405
CHEN Y	306	0.404
WANG WF	306	0.404
WEAVER M	306	0.404
BLOOM K	305	0.403
GALLINARO M	305	0.403
GIANNETTI P	305	0.403
GIROMINI P	305	0.403
KOCIAN ML	305	0.403
TIPTON P	305	0.403
YOSHIDA T	305	0.403
AZZOLINI V	304	0.402
BRIERE RA	304	0.402
BUSSEY P	304	0.402
MARKS J	304	0.402
ROBSON A	304	0.402
YORITA K	304	0.402
ANNOVI A	303	0.400
INTROZZI G	303	0.400
PONDROM L	303	0.400
ROUDEAU P	303	0.400
SCHNEIDER O	303	0.400
STONE S	303	0.400
SUN L	303	0.400
YANG UK	303	0.400
NEU C	302	0.399
RISTORI L	302	0.399
STOCCHI A	302	0.399
THOM J	302	0.399
BLOCKER C	301	0.398
BROWDER TE	301	0.398
MIAO T	301	0.398
SAKUMOTO WK	301	0.398
GRINSTEIN S	300	0.396
KIM SB	300	0.396
OKUSAWA T	300	0.396
DORIGO T	299	0.395
EDWARDS AJ	299	0.395
GONCHAROV M	298	0.394
LI Y	298	0.394
LUKENS P	298	0.394
SARKAR S	298	0.394
WANG CH	298	0.394
WICKLUND AB	298	0.394
MITSELMAKHER G	297	0.392
PETERSEN BA	297	0.392
UNNO Y	297	0.392
HAHN SR	296	0.391
PATTERSON JR	296	0.391
RUBIN AE	296	0.391
ZANETTI A	296	0.391
ZUCCHELLI S	296	0.391
DELLA RICCA G	295	0.390
STOKER DP	295	0.390
TKACZYK S	295	0.390
LEWIS JD	294	0.388
NARSKY I	294	0.388
ZHU YS	294	0.388
ANASTASSOV A	293	0.387
NAPIER A	293	0.387
PAPPAGALLO M	293	0.387
HAMANO K	292	0.386
PTOHOS F	292	0.386
RONG G	292	0.386
WILSON P	292	0.386
ANDREASSEN R	291	0.384
BUDD HS	291	0.384
LU C	291	0.384
MESROPIAN C	291	0.384
SCHLABACH P	291	0.384
BENJAMIN D	290	0.383
BERGER N	290	0.383
DATTA M	290	0.383
KUBOTA Y	290	0.383
LANNON K	290	0.383
RIMONDI F	290	0.383
SNIDER FD	290	0.383
YEH GP	290	0.383
BELLETTINI G	289	0.382
BELLINGER J	289	0.382
CAUZ D	289	0.382
CHEN JC	289	0.382
CORDELLI M	289	0.382
EIDELMAN S	289	0.382
LISTER A	289	0.382
SCHMIDT EE	289	0.382
ANDREOTTI M	288	0.380
CLARK A	288	0.380
CRAWLEY HB	288	0.380
GOLD M	288	0.380
KATO Y	288	0.380
PHILLIPS TJ	288	0.380
SKWARNICKI T	288	0.380
YAMAMOTO RK	288	0.380
CAVOTO G	287	0.379
CINABRO D	287	0.379
KLIMENKO S	287	0.379
PAPADIMITRIOU V	287	0.379
SHOCHET M	287	0.379
SMITH JR	287	0.379
YOH J	287	0.379
BOVEIA A	286	0.378
OH YD	286	0.378
PAULETTA G	286	0.378
SEIDEL S	286	0.378
STROLOGAS J	286	0.378
CAVALLI-SFORZA M	285	0.376
CHLEBANA F	285	0.376
GRAHAM MT	285	0.376
HEUSCH CA	285	0.376
CHAVEZ CA	284	0.375
JAMES E	284	0.375
KOBAYASHI T	284	0.375
PROUDFOOT J	284	0.375
ERREDE D	283	0.374
KARCHIN PE	283	0.374
YANG Y	283	0.374
ARTUSO M	282	0.372
BLAIR RE	282	0.372
SHEPARD PF	282	0.372
WON E	282	0.372
ZITO M	282	0.372
EBERT M	281	0.371
PARK H	281	0.371
WATANABE Y	281	0.371
WESTER WC	281	0.371
ABBOTT B	280	0.370
GLADNEY L	280	0.370
KIM HS	280	0.370
SAVINOV V	280	0.370
SCHWIENING J	280	0.370
ECKMANN R	279	0.368
PRENCIPE E	279	0.368
SUZUKI K	279	0.368
TODYSHEV KY	279	0.368
TOKAR S	279	0.368
DENINNO M	278	0.367
HEINRICH J	278	0.367
LAZZARO A	278	0.367
OFTE I	278	0.367
PULLIAM T	278	0.367
SAVOY-NAVARRO A	278	0.367
WITTICH P	278	0.367
DEL RE D	277	0.366
KRUSE M	277	0.366
ROSER R	277	0.366
TONELLI D	277	0.366
ASNER DM	276	0.365
KIMURA N	276	0.365
CERVELLI A	275	0.363
CUEVAS J	275	0.363
KINOSHITA K	275	0.363
MAKSIMOVIC P	275	0.363
MOGGI N	275	0.363
SAFONOV A	275	0.363
VOLPI G	275	0.363
WALLNY R	275	0.363
LATH A	274	0.362
MANCA G	274	0.362
PIACENTINO G	274	0.362
PIERINI M	274	0.362
WILSON RJ	273	0.361
YE S	273	0.361
AUBERT B	272	0.359
CRONIN-HENNESSY D	272	0.359
DELL'ORSO M	272	0.359
DITTMANN JR	272	0.359
VELEV G	272	0.359
BLANC F	271	0.358
BLOOM PC	271	0.358
TANAKA M	271	0.358
WATTS G	271	0.358
BROCK R	270	0.357
MURAT P	270	0.357
PLAGER C	270	0.357
SANTI L	270	0.357
STELZER B	270	0.357
ASHMANSKAS W	269	0.355
HAPPACHER F	269	0.355
KIM JE	269	0.355
NEUBAUER MS	269	0.355
STELZER-CHILTON O	269	0.355
AZFAR F	268	0.354
BAN Y	268	0.354
HUSEMANN U	268	0.354
NAGEL M	268	0.354
NEAL HA	268	0.354
CULBERTSON R	267	0.353
ECKLUND KM	267	0.353
FRANEK B	267	0.353
KROKOVNY P	267	0.353
COUDERC F	266	0.351
GAO Y	266	0.351
O'GRADY CP	266	0.351
SATO K	266	0.351
TAKASHIMA R	266	0.351
LIU X	265	0.350
LYSAK R	265	0.350
PEGNA DL	265	0.350
SUNDERMANN JE	265	0.350
VILAR R	265	0.350
YAO WM	265	0.350
ACHARYA BS	264	0.349
BONVICINI G	264	0.349
CASARSA M	264	0.349
CHANG P	264	0.349
MOUNTAIN R	264	0.349
SANTORO V	264	0.349
DENISOV SP	263	0.347
EHRLICH R	263	0.347
KONG DJ	263	0.347
ZHU J	263	0.347
ZIEMINSKA D	263	0.347
AIHARA H	262	0.346
BATTAGLIA M	262	0.346
GROSSO-PILCHER C	262	0.346
GUTIERREZ P	262	0.346
KUHR T	262	0.346
RUSS J	262	0.346
ARISAWA T	261	0.345
BOISVERT V	261	0.345
EUSEBI R	261	0.345
IWASAKI Y	261	0.345
LANCASTER M	261	0.345
MIR LM	261	0.345
WANG M	261	0.345
WANG Z	261	0.345
YARRITU AK	261	0.345
CATASTINI P	260	0.343
MAZZANTI P	260	0.343
TSYBYCHEV D	260	0.343
ZENG Y	260	0.343
BARBARO-GALTIERI A	259	0.342
GAMET R	259	0.342
LATINO G	259	0.342
LIU C	259	0.342
PAAR HP	259	0.342
PAGLIARONE C	259	0.342
TAKEUCHI Y	259	0.342
TECCHIO M	259	0.342
VOLOBOUEV I	259	0.342
ZIEGLER V	259	0.342
JAIN V	258	0.341
RAHIMI AM	258	0.341
SCHAMBERGER RD	258	0.341
VILA I	258	0.341
BAUER G	257	0.339
ERNST J	257	0.339
JIN S	257	0.339
PROKOSHIN F	257	0.339
KEHOE R	256	0.338
KORYTOV A	256	0.338
LUJAN P	256	0.338
SAWYER L	256	0.338
SHABALINA E	256	0.338
SHEARS T	256	0.338
SNYDER S	256	0.338
VIDAL R	256	0.338
AYAD R	255	0.337
BRANDT A	255	0.337
BRAU B	255	0.337
HRYN'OVA T	255	0.337
INCANDELA J	255	0.337
MESSNER R	255	0.337
QIAN J	255	0.337
SCHRODER H	255	0.337
SCURI F	255	0.337
STRUBE J	255	0.337
SAKAI Y	254	0.335
SNOEK HL	254	0.335
HARRIS RM	253	0.334
NIELSEN J	253	0.334
TERASHI K	253	0.334
CANELLI F	252	0.333
PELIZAEUS M	252	0.333
SORIN V	252	0.333
STRAUSS M	252	0.333
CHEN YC	251	0.332
DA COSTA JG	250	0.330
DENIG AG	250	0.330
GLENZINSKI D	250	0.330
GUO ZJ	250	0.330
WOLBERS S	250	0.330
RAHATLOU S	249	0.329
VARNES EW	249	0.329
BRIGLIADORI L	248	0.328
HALKIADAKIS E	248	0.328
HARTILL DL	248	0.328
JINDARIANI S	248	0.328
PENZO A	248	0.328
TOMURA T	248	0.328
WALSH JJ	248	0.328
ZHANG CC	248	0.328
ZHOU L	248	0.328
COVARELLI R	247	0.326
LOMBARDO V	247	0.326
MADER WF	247	0.326
PEREZ A	247	0.326
POMPILI A	247	0.326
SOHA A	247	0.326
TEODORESCU L	247	0.326
WILSON MG	247	0.326
BADGETT W	246	0.325
DOMINGUEZ A	246	0.325
LUND P	246	0.325
MARTIN A	246	0.325
MCNULTY R	246	0.325
WATERS D	246	0.325
ZHANG X	246	0.325
ZHAO HW	246	0.325
CASSEL DG	245	0.324
FERBEL T	245	0.324
JOO KK	245	0.324
KIM YJ	245	0.324
KO BR	245	0.324
KRUTELYOV V	245	0.324
LI XQ	245	0.324
MUHEIM F	245	0.324
SAEED MA	245	0.324
WU Z	245	0.324
BESSON D	244	0.322
FABOZZI F	244	0.322
GRAY SW	244	0.322
KREPS M	244	0.322
MIYATA H	244	0.322
WAGNER RL	244	0.322
WURTHWEIN F	244	0.322
AVERY P	243	0.321
CHLACHIDZE G	243	0.321
COTE D	243	0.321
DE CECCO S	243	0.321
DEL BUONO L	243	0.321
DEMINA R	243	0.321
EVANS H	243	0.321
GLAGOLEV V	243	0.321
LEE HS	243	0.321
MADRAK R	243	0.321
MARGAROLI F	243	0.321
SNOW GR	243	0.321
STARK J	243	0.321
TERAMOTO Y	243	0.321
BUDAGOV J	242	0.320
MOORE R	242	0.320
BENELLI G	241	0.318
BUZYKAEV AR	241	0.318
ELMER P	241	0.318
NAKAMURA K	241	0.318
PETERSON D	241	0.318
SADOFF AJ	241	0.318
SCHMITT M	241	0.318
WEBER M	241	0.318
WULSIN HW	241	0.318
CHOI S	240	0.317
KREINICK DL	240	0.317
LIBBY J	240	0.317
LIMOSANI A	240	0.317
LINDGREN M	240	0.317
MARAVIN Y	240	0.317
NICHOLSON H	240	0.317
PETZOLD A	240	0.317
SANDERS DA	240	0.317
SCRIBANO A	240	0.317
SHEN CP	240	0.317
SUKHANOV A	240	0.317
ULMER KA	240	0.317
AMERIO S	239	0.316
CAMPBELL M	239	0.316
CUTTS D	239	0.316
HAUKE A	239	0.316
LEPELTIER V	239	0.316
MEYER A	239	0.316
PARASHAR N	239	0.316
PATRICK J	239	0.316
PEDLAR TK	239	0.316
SIMAK V	238	0.314
SIMARD M	238	0.314
STROYNOWSKI R	238	0.314
VARELAS N	238	0.314
WICKLUND E	238	0.314
ADAMS T	237	0.313
ANDERSON J	237	0.313
CHEN XR	237	0.313
DAVID P	237	0.313
HAUSER J	237	0.313
HELTSLEY BK	237	0.313
LUNGU G	237	0.313
SEMENOV A	237	0.313
STUART D	237	0.313
TICO JG	237	0.313
TRISCHUK W	237	0.313
VOGEL H	237	0.313
YAGIL A	237	0.313
HAN L	236	0.312
HELD T	236	0.312
RAHMAT R	236	0.312
VOCI C	236	0.312
WAGNER W	236	0.312
YAMAMOTO H	236	0.312
CAHN RN	235	0.310
CHEN HS	235	0.310
ESCHRICH I	235	0.310
JOHNSON M	235	0.310
KUMAR A	235	0.310
RILEY D	235	0.310
SHIPSEY IPJ	235	0.310
VARNER G	235	0.310
YUAN CZ	235	0.310
ZHOU B	235	0.310
BOSISIO L	234	0.309
JACKSON PD	234	0.309
KARYOTAKIS Y	234	0.309
KOTWAL AV	234	0.309
MCFARLAND KS	234	0.309
MORGANTI M	234	0.309
MORGANTI S	234	0.309
PERAZZO A	234	0.309
POLCI F	234	0.309
VOENA C	234	0.309
YUN JC	234	0.309
BAUER JM	233	0.308
BHATNAGAR V	233	0.308
BOLLA G	233	0.308
CASAL B	233	0.308
GAO YS	233	0.308
LIU JB	233	0.308
PIILONEN LE	233	0.308
BINKLEY M	232	0.306
BRUNET S	232	0.306
D'ORAZIO A	232	0.306
ELLISON J	232	0.306
MANONI E	232	0.306
MIYAKE H	232	0.306
NARAIN M	232	0.306
RUCHTI R	232	0.306
ABRAMS GS	231	0.305
CHEON BG	231	0.305
DAHMES B	231	0.305
FILTHAUT F	231	0.305
HEINTZ U	231	0.305
LIPTON R	231	0.305
LIU Q	231	0.305
ARTIKOV A	230	0.304
BHAT PC	230	0.304
KHANOV A	230	0.304
KUPCO A	230	0.304
RUIZ A	230	0.304
SCHWIENHORST R	230	0.304
BERI SB	229	0.302
ELVIRA VD	229	0.302
FOX H	229	0.302
HIROSKY R	229	0.302
LINCOLN D	229	0.302
OZCAN VE	229	0.302
ROOS L	229	0.302
SCHOTT G	229	0.302
YU J	229	0.302
BERNLOCHNER FU	228	0.301
MAZUR MA	228	0.301
RENTON P	228	0.301
RICCIARDI S	228	0.301
RIZATDINOVA F	228	0.301
THOMPSON AS	228	0.301
WAYNE M	228	0.301
COSSUTTI F	227	0.300
DE GROOT N	227	0.300
GERBER CE	227	0.300
MALAESCU B	227	0.300
MCINTYRE P	227	0.300
UNO S	227	0.300
BACCHETTA N	226	0.298
BECHTLE P	226	0.298
ISHIKAWA A	226	0.298
LISS TM	226	0.298
MANOUSAKIS-KATSIKAKIS A	226	0.298
NISHIDA S	226	0.298
VARVELL KE	226	0.298
BARBERIS E	225	0.297
CASTILLA-VALDEZ H	225	0.297
FEINDT M	225	0.297
LANGE JS	225	0.297
MCCARTHY R	225	0.297
WHITE A	225	0.297
BEHARI S	224	0.296
BUKIN AD	224	0.296
GAY C	224	0.296
LOKAJICEK M	224	0.296
PLEIER MA	224	0.296
SANTRONI A	224	0.296
TEHRANI FS	224	0.296
FIEDLER F	223	0.295
KUKARTSEV G	223	0.295
LAMI S	223	0.295
SELEN M	223	0.295
WANG C	223	0.295
BORISSOV G	222	0.293
BUZZO A	222	0.293
CHAKRABORTY D	222	0.293
DAS A	222	0.293
DAVIES G	222	0.293
GERSHTEIN Y	222	0.293
GRIVAZ JF	222	0.293
NOGOWSKI R	222	0.293
QUADT A	222	0.293
STARIC M	222	0.293
SWAIN SK	222	0.293
ALEXANDER JP	221	0.292
BAKICH AM	221	0.292
BECK TW	221	0.292
BURDIN S	221	0.292
COOKE M	221	0.292
CRESCIOLI F	221	0.292
GAVRILOV V	221	0.292
HADAVAND HK	221	0.292
MENZIONE A	221	0.292
MEYER J	221	0.292
MULHEARN M	221	0.292
NAKAO M	221	0.292
BUCHANAN C	220	0.291
BUZATU A	220	0.291
CANEPA A	220	0.291
JUN SY	220	0.291
RONAN MT	220	0.291
SCHMIDT MP	220	0.291
BRACKO M	219	0.289
GOETZEN K	219	0.289
KWON YJ	219	0.289
MURAMATSU H	219	0.289
CAVALIERE V	218	0.288
CIHANGIR S	218	0.288
FARRINGTON S	218	0.288
HARTMANN T	218	0.288
NURSE E	218	0.288
PELLICCIONI M	218	0.288
TAYLOR W	218	0.288
THOMPSON JM	218	0.288
BHIMJI W	217	0.287
MALCLES J	217	0.287
MASTRANDREA P	217	0.287
OGAWA S	217	0.287
ALLEN MT	216	0.285
WONG QK	216	0.285
BENITEZ JF	215	0.284
BONDAR A	215	0.284
CAKIR O	215	0.284
CHUNG YS	215	0.284
DI MARCO E	215	0.284
DOLEZAL Z	215	0.284
HUANG GS	215	0.284
IORI M	215	0.284
KIM JH	215	0.284
PARK SK	215	0.284
PIATENKO T	215	0.284
SORDINI V	215	0.284
SUMIYOSHI T	215	0.284
TACKMANN K	215	0.284
BROWN D	214	0.283
CHEN G	214	0.283
CIOCCI MA	214	0.283
HUBACEK Z	214	0.283
MILANES DA	214	0.283
PIEGAIA R	214	0.283
TANAKA R	214	0.283
CHEN YB	213	0.281
GRIS P	213	0.281
OLIVAS A	213	0.281
RULAND AM	213	0.281
SONI N	213	0.281
TORRETTA D	213	0.281
BRAU JE	212	0.280
JACOBSEN RG	212	0.280
LIU J	212	0.280
OHSHIMA T	212	0.280
SHEN BC	212	0.280
VOGEL M	212	0.280
WAGNER AP	212	0.280
MOON CS	211	0.279
NUNNEMANN T	211	0.279
OKUNO S	211	0.279
SENYO K	211	0.279
SNOW J	211	0.279
YU SS	211	0.279
ZHEMCHUGOV A	211	0.279
DALSENO J	210	0.277
JAYATILAKA B	210	0.277
SIGAMANI M	210	0.277
YAMASHITA Y	210	0.277
ZAIN SB	210	0.277
CURRY S	209	0.276
DAGENHART D	209	0.276
EDWARDS KW	209	0.276
HAYS C	209	0.276
HERTZBACH SS	209	0.276
KRUMNACK N	209	0.276
TAYLOR F	209	0.276
MIYASHITA TS	208	0.275
OUYANG Q	208	0.275
PARAMESVARAN S	208	0.275
PIANORI E	208	0.275
SANCHEZ-HERNANDEZ A	208	0.275
SIDOTI A	208	0.275
